Unnamed: 0,video_id,channelTitle,title,tags,publishedAt,viewCount,likeCount,commentCount,subscriberCount,duration,definition,thumbnail-url,hue,saturation,lightness,face_count,text_presence,lang,recognized_text
10,5qvpKWp-LVc,Peppa Pig Deutsch - Offizieller Kanal,Peppas Tag am Strand 💖 Spielzeug für Kinder | Peppa Wutz Neue Folgen,"['peppa', 'peppa pig', 'peppa wutz', 'pepa wutz', 'peppa pig deutsch', 'peppa wutz deutsch', 'peppa wutz episoden auf deutsch', 'peppa deutschland', 'peppa wutz deutschland', 'peppa wutz german', 'peppa pig german', 'peppa ganze folge', 'peppa folge', 'peppa wutz spielzeug', 'peppa wutz spielzeug deutsch', 'spielzeug video für kinder', 'spielzeug', 'Spielzeug für Kinder', 'peppa wutz neue folgen 2019', 'peppa wutz peppas talent', 'stop motion', 'peppa pig stop motion', 'peppa wutz strand', 'peppa wutz urlaub am strand']",2020-02-12T05:00:02Z,1191093,2448.0,,,PT13M18S,hd,https://i.ytimg.com/vi/5qvpKWp-LVc/hqdefault.jpg,329.4169006347656,0.5775759816169739,0.4889709055423736,0.0,0,['de'],[]
11,-5JP2UZx4z8,Die Maus,Ein Tag an Board der ISS | DieMaus | WDR,"['Astro-Alex', 'Alexander Gerst', 'Weltall', 'ISS', 'Astronaut', 'Weltraum', 'Raumschiff', 'Internationale Raumstation', 'All', 'Schwerelosigkeit', 'Schwerkraft', 'Sendung mit der Maus', 'Die Maus', 'Maus', 'Maus und Elefant', 'Die Sendung mit der Maus', 'Maus WDR', 'WDR', 'ARD', 'Astroalex', 'Maustronaut', 'esa']",2021-07-20T10:00:00Z,1263204,7539.0,0.0,,PT12M37S,hd,https://i.ytimg.com/vi/-5JP2UZx4z8/hqdefault.jpg,4.720874309539795,0.3774036169052124,0.291668176651001,0.0,1,['de'],"['mit', 'auf', 'der', 'astroalex', 'iss', 'cesa', 'die', 'maus', 'wdr']"
12,g6aJhYM0Kc0,Patrick Loeber,Is it useless to copy a String in Python?? (5 Options),['Python'],2022-04-08T10:27:54Z,257721,12746.0,156.0,,PT57S,hd,https://i.ytimg.com/vi/g6aJhYM0Kc0/hqdefault.jpg,356.8612365722656,0.3354946374893188,0.1094147711992263,1.0,1,['en'],"['bd', 'on', 'print', 'srcopeet', 'print', 'hello', 'pythons', 'be', 'printlas', 'idland', 'printo', 'idaby', 'outrut', 'outit', 'hello', '18ss736z', 'python', 'hello', 'hello', 'python', '48s7zbza', 'py', 'hello', 'py', 'vise', 'tu', 'ueb', 'epu']"
13,NkUVbUFJE4U,Wilde Tierwelt,Die Schafe im Zwergenwald | Anna auf dem Bauernhof  | #4,"['Anna auf dem Bauernhof', 'Kartoffelernte', 'Heuballen', 'Rind', 'Misthaufen', 'Goldhirse', 'Kartoffeln', 'Schafe', 'Zwergenwald', 'Kalb', 'Bauernhof', 'Landwirt', 'Traktor', 'Info für Kinder']",2022-04-21T07:30:10Z,860632,3072.0,0.0,,PT24M19S,hd,https://i.ytimg.com/vi/NkUVbUFJE4U/hqdefault.jpg,206.6397399902344,0.4616510272026062,0.3371163010597229,1.0,1,['de'],"['anna', 'auf', 'dem', 'bauern', 'hof']"
14,O8IhZTK7mCM,ZDFbesseresser,Frech frittiert: So trickreich haben Pommes von McDonald’s die Welt erobert | Food Stories,"['tricks der lebensmittelindustrie', 'lebensmittel', 'nelson müller', 'sebastian lege', 'lebensmittel doku', 'zdf doku', 'zdf', 'besseresser', 'zdf besseresser']",2022-06-27T14:00:13Z,431542,7533.0,739.0,,PT10M34S,hd,https://i.ytimg.com/vi/O8IhZTK7mCM/hqdefault.jpg,224.44224548339844,0.3762205839157104,0.397944837808609,0.0,1,['de'],"['pommes', '2df', 'patrioten', 'stoneonas', 'blesser', 'food']"
15,Dk2wqHUgVQI,English Like A Native,7 Sexy English Words | Learn English with Anna,"['english', 'words', 'vocabulary', 'english words', 'anna english', 'learn british english', 'learn english', 'british', 'english lesson', 'esl', 'english lika a native', 'speak english', 'learn english words', 'new vocabulary', 'first date english', 'date vocabulary', 'what to say on a date', 'what to say on first date', 'first date practice']",2017-09-22T06:43:17Z,2120041,9143.0,487.0,,PT2M8S,hd,https://i.ytimg.com/vi/Dk2wqHUgVQI/hqdefault.jpg,220.2482147216797,0.5136072635650635,0.511310338973999,1.0,1,['en'],"['sexy', 'english']"
16,MHjHY1UmsWk,CHECKER WELT,Der Zeit-Check | Reportage für Kinder | Checker Tobi,"['Checker Tobi', 'Info für Kinder', 'Zeit', 'Zeit-Check']",2022-05-16T13:30:12Z,1121921,4323.0,0.0,,PT24M15S,hd,https://i.ytimg.com/vi/MHjHY1UmsWk/hqdefault.jpg,208.5477600097656,0.2506793141365051,0.2806088328361511,0.0,1,['de'],"['checker', 'tobi']"
17,t_cSk9tQQkk,Dhruv Rathee,Chernobyl Nuclear Disaster | Why it happened? | Dhruv Rathee,"['Dhruv Rathee', 'Dhruv', 'Rathee', 'Dhruv Rathee latest video', 'indian youtuber', 'khan sir', 'khan sir patna', 'chernobyl', 'chernobyl disaster', 'chernobyl nuclear power plant', 'chernobyl documentary', 'nuclear power plant', 'radiation', 'chernobyl explosion scene', 'chernobyl movie', 'chernobyl disaster in hindi', 'chernobyl disaster explained', 'chernobyl incident', 'nuclear disaster', 'russia ukraine chernobyl', 'what happened in chernobyl', 'chernobyl nuclear disaster', 'disaster', 'chernobyl disaster dhruv rathee']",2022-07-28T12:22:18Z,13684048,458542.0,8955.0,,PT24M,hd,https://i.ytimg.com/vi/t_cSk9tQQkk/hqdefault.jpg,17.80544662475586,0.2188677787780761,0.3542982339859009,1.0,1,['en'],"['worst', 'nuclear', 'disa', 'ster']"
18,zwtfDT4fZ5o,Dhruv Rathee,"What is Socialism? | Ideologies of Gandhi, Nehru and Bhagat Singh | Dhruv Rathee","['Dhruv Rathee', 'Dhruv', 'Rathee', 'Dhruv Rathee latest video', 'indian youtuber', 'khan sir', 'khan sir patna', 'what is socialism', 'socialism', 'socialism class 9', 'russian revolution', 'socialism in hindi', 'communism', 'what is communism', 'capitalism', 'socialism vs communism', 'democracy', 'cooperatives', 'gandhi', 'amul', 'jobs', 'hiring', 'hirect', 'social justice', 'socialism vs capitalism', 'socialism meaning', 'socialism in russia', 'china', 'why china is successful', 'nehru', 'Bhagat singh']",2021-08-29T15:49:32Z,2159785,96600.0,6354.0,,PT17M21S,hd,https://i.ytimg.com/vi/zwtfDT4fZ5o/hqdefault.jpg,286.7489624023437,0.3863606750965118,0.3416497111320495,3.0,1,['en'],"['reality', 'of', 'socialism']"
19,HvWlcpf48x4,Dhruv Rathee,Mystery of North Sentinel Island | The Last Stone Age Tribe in World | Dhruv Rathee,"['Dhruv Rathee', 'Dhruv', 'Rathee', 'Dhruv Rathee latest video', 'indian youtuber', 'khan sir', 'khan sir patna', 'north sentinel island', 'north sentinel island drone', 'north', 'sentinel', 'north sentinel', 'sentinel island', 'north sentinel island tribe', 'sentinelese tribe', 'sentinelese tribe documentary', 'sentinelese tribe attack', 'sentinelese people', 'mystery', 'mysterious island', 'john allen chau', 'john allen chau last video', 'north sentinel island hindi', 'island', 'north sentinel island real video']",2022-07-09T17:17:51Z,16257017,524414.0,17006.0,,PT22M32S,hd,https://i.ytimg.com/vi/HvWlcpf48x4/hqdefault.jpg,30.68939018249512,0.3830220997333526,0.360156774520874,1.0,1,['en'],"['banned', 'island']"
20,92pqF6EYEqc,Dhruv Rathee,Business Model of Uber | How Uber earns Money? | Dhruv Rathee,"['Dhruv Rathee', 'Dhruv', 'Rathee', 'Dhruv Rathee latest video', 'indian youtuber', 'khan sir', 'khan sir patna', 'uber fleet kya hai', 'uber fleet business', 'uber fleet business model', 'uber', 'uber driver', 'uber illegal', 'why is uber so expensive', 'how uber earn money', 'how does uber work', 'how does uber rental work', 'uber scams', 'uber fleet', 'uber ola', 'uber on shark tank', 'business model', 'uber business model', 'business model of uber in india', 'uber expensive', 'uber stock', 'ola', 'uber vaccine ride']",2022-02-23T15:51:39Z,2120974,86782.0,3561.0,,PT17M7S,hd,https://i.ytimg.com/vi/92pqF6EYEqc/hqdefault.jpg,10.54516315460205,0.4404749572277069,0.3305765688419342,1.0,1,['en'],"['uber', 'case', 'study', 'uber']"
21,PVPTBChUwAw,tomatolix,Obdachlos im Winter - 1 Nacht Kältebus,"['tomatolix', 'Reportage', 'Dokumentation', 'Doku', 'Selbstexperiment', 'Selbstversuch', 'Experiment', 'Test', 'Tomatolix', 'Ein Tag', 'Armut', 'Obdachlosigkeit', 'Kältebus', 'Kältehilfe', 'Ehrenamt', 'Großstadt', 'Brennpunkt', 'Köln', 'Hauptbahnhof', 'Spenden', 'Freiwilligenarbeit', 'Wohnungslos', 'HIlfsangebote', 'Obdachlosenhilfe', 'Winterhilfe', 'Sozialarbeit', 'Streetwork', 'Straßenleben']",2024-12-23T16:00:18Z,433604,24014.0,850.0,,PT21M15S,hd,https://i.ytimg.com/vi/PVPTBChUwAw/hqdefault.jpg,2.375560760498047,0.3148860335350036,0.299730122089386,1.0,1,['de'],"['kaltebus', 'eine', 'nacht', 'kaltebus']"
22,JNe8qgR77SQ,ZDFbesseresser,Geheimnis gelüftet: Sebastian entschlüsselt das Rezept der KFC Panierung,"['tricks der lebensmittelindustrie', 'lebensmittel', 'nelson müller', 'sebastian lege', 'lebensmittel doku', 'zdf doku', 'zdf', 'besseresser', 'zdf besseresser', 'kfc', 'panade', 'bucket']",2023-04-24T14:00:19Z,1878924,29133.0,1668.0,,PT10M32S,hd,https://i.ytimg.com/vi/JNe8qgR77SQ/hqdefault.jpg,317.0582580566406,0.2413414120674133,0.4273454248905182,1.0,1,['de'],"['kec', 'ae', 'kommissar', 'zdebesseresser', 'cfc']"
23,fsLWGy1IAMg,Wilde Tierwelt,Meerschweinchen | Information für Kinder | Anna und die Haustiere,"['Meerschweinchen', 'Meerschweinchenkäfig', 'Tierreporterin Anna', 'Meerschweinchen Anna', 'Gehege', 'Meerschweinchenbaby', 'Gartengehege', 'Kuscheltiere', 'Meerschweinchenpflege', 'Meerschweinchen Gehege', 'Kinder Info', 'Haustiere für Kinder']",2022-05-06T13:00:36Z,642634,4173.0,0.0,,PT14M26S,hd,https://i.ytimg.com/vi/fsLWGy1IAMg/hqdefault.jpg,279.1912841796875,0.2669044435024261,0.4582605063915252,1.0,1,['de'],"['anna', 'und', 'die', 'haustiere']"
24,QqvYDOLZQ9w,CHECKER WELT,Der Agenten- und Agentinnen-Check | Reportage für Kinder | Checker Julian,"['Agenten', 'Agentin', 'Agentur', 'Checker Julian', 'Bundesnachrichtendienst', 'BND', 'Geheimagent', 'Geheimagentin', 'Geheimagenten', 'Spionage', 'Spion', 'Spionin', 'Kinder Info', 'Info für Kinder', 'Agentenunterricht', 'Abhören', 'heimlich abhören', 'geheime Informationen', 'Observation']",2022-01-31T14:30:12Z,1441070,7305.0,0.0,,PT24M6S,hd,https://i.ytimg.com/vi/QqvYDOLZQ9w/hqdefault.jpg,294.2364196777344,0.1676726341247558,0.3583409190177917,0.0,1,['de'],"['checker', 'julian']"
25,KEYOhODsX4A,EarlyGame,Die schlechtesten IShowSpeed Fails💀,,2024-12-23T12:00:23Z,420980,25966.0,62.0,,PT41S,hd,https://i.ytimg.com/vi/KEYOhODsX4A/hqdefault.jpg,358.888916015625,0.094896487891674,0.2171342223882675,0.0,1,['de'],"['rollerfanrer', 'ren']"
26,LxgMdjyw8uw,Kurzgesagt – In a Nutshell,We WILL Fix Climate Change!,,2022-04-05T13:59:18Z,11527268,620110.0,44261.0,,PT14M11S,hd,https://i.ytimg.com/vi/LxgMdjyw8uw/hqdefault.jpg,30.230180740356445,0.7420153021812439,0.4716878235340118,0.0,1,['en'],"['good', 'newse']"
27,CzsTk_JRj80,MrWissen2go,Grausames Ritual: Weibliche Genitalverstümmelung | MrWissen2go EXKLUSIV,"['wissen2go', 'mrwissen2go', 'weibliche genitalverstümmelung', 'fgm', 'female genital mutilation', 'beschneidung', 'erklärung', 'zusammenfassung', 'religion', 'christentum', 'judentum', 'islam', 'doku', '2019']",2019-04-10T12:30:01Z,1665707,46532.0,6844.0,,PT17M47S,hd,https://i.ytimg.com/vi/CzsTk_JRj80/hqdefault.jpg,273.3360900878906,0.3316754698753357,0.3470146656036377,0.0,0,['de'],[]
28,DsQefxG-SyA,DW Documental,China se apodera de Europa - La Nueva Ruta de la Seda | DW Documental,"['DW', 'DW Documental', 'Documentales en español', 'canal aleman', 'documental', 'documental 2019', 'Documental', 'China', 'Nueva Ruta de la Seda', 'Belt and Road', 'El Pireo', 'puerto', 'Trieste', 'Italia', 'proyecto económico']",2020-12-07T19:00:02Z,3172623,32316.0,4748.0,,PT42M30S,hd,https://i.ytimg.com/vi/DsQefxG-SyA/hqdefault.jpg,22.72212791442871,0.2029733210802078,0.2940993309020996,0.0,1,['es'],"['dw', 'el', 'megaproyecto', 'de', 'china']"
29,pKjQij_bcak,Wilde Tierwelt,Deutsches Reitpony | Information für Kinder | Anna und die Haustiere,"['Anna und die Haustiere', 'ganze folge', 'Kinderinfo', 'reiten', 'Springreiten', 'Pflege', 'Futter', 'Reitstall', 'Kindersendung', 'Tiersendung', 'Pferde', 'Reitpony', 'Hindernis', 'Sprung', 'Wissen', 'Lernen']",2020-05-30T08:15:00Z,2707639,14374.0,0.0,,PT12M36S,hd,https://i.ytimg.com/vi/pKjQij_bcak/hqdefault.jpg,237.07879638671875,0.3515678346157074,0.2617135345935821,1.0,1,['de'],"['anna', 'und', 'die', 'haustiere']"
30,EhAemz1v7dQ,Kurzgesagt – In a Nutshell,Do we Need Nuclear Energy to Stop Climate Change?,,2021-04-13T14:00:11Z,9122943,321426.0,26319.0,,PT9M3S,hd,https://i.ytimg.com/vi/EhAemz1v7dQ/hqdefault.jpg,353.41278076171875,0.6261076331138611,0.3274950385093689,0.0,1,['en'],"['nuclear', 'climate', 'vs']"
31,0mPG6KSOTjY,Ben G Thomas,5 Strange Prehistoric Creatures Found Trapped In Amber,"['Biology', 'Science', 'Paleontology', 'Palaeontology', 'Dinosaurs', 'Animals', 'Nature', 'Wildlife', 'Ben', 'Thomas', 'Prehistory', 'Anatomy', 'Fossil', 'Bones', 'News', '7Daysofscience', 'Days', 'of', '7DoS', 'Ben Thomas', '7 Days of Science', 'Prehistoric life', 'Science News']",2024-12-22T22:15:00Z,571222,13855.0,1295.0,,PT20M4S,hd,https://i.ytimg.com/vi/0mPG6KSOTjY/hqdefault.jpg,208.0627899169922,0.6386613249778748,0.3205554187297821,0.0,0,['en'],[]
32,JWgwHjfhA3A,Dhruv Rathee,Who Controls Antarctica? | Mystery of the 7th Continent | Dhruv Rathee,"['Dhruv Rathee', 'Dhruv', 'Rathee', 'Dhruv Rathee latest video', 'indian youtuber', 'khan sir', 'khan sir patna', 'antartica', 'antarctica life', 'biggest glacier in antartica', 'geopollitics', 'antartica 4k video test', 'storming antartica', 'why planes dont fly over antartica', 'ghanshyam vyas', 'antartica ownership', 'antarctic treaty', 'who owns antartica', 'who actually owns antartica', 'antarctica vlog', 'antarctica geology', 'who owns antarctica reaction', 'antarctica', 'who owns antarctica']",2022-07-30T16:37:47Z,14867159,401804.0,8126.0,,PT18M33S,hd,https://i.ytimg.com/vi/JWgwHjfhA3A/hqdefault.jpg,332.8997802734375,0.5090176463127136,0.4056380093097687,1.0,1,['en'],"['mystery', 'of', 'antarctica']"
33,051CBvanVwU,Dhruv Rathee,Afghanistan Crisis | History of Taliban | US Troop Return | Explained by Dhruv Rathee,"['Dhruv Rathee', 'Dhruv', 'Rathee', 'Dhruv Rathee latest video', 'indian youtuber', 'khan sir', 'khan sir patna', 'Afghanistan', 'Afghanistan latest news', 'usa', 'America in Afghanistan', 'us army', 'us withdrawl', 'America', 'US', 'geopolitics', 'Afghanistan govt', 'zahir shah', 'history of Afghanistan', 'Pakistan', 'Afghanistan live', 'india', 'india in Afghanistan']",2021-07-19T16:27:18Z,5074946,225500.0,13334.0,,PT19M8S,hd,https://i.ytimg.com/vi/051CBvanVwU/hqdefault.jpg,283.054931640625,0.4212062358856201,0.3551510274410248,1.0,1,['en'],"['afghanistan', 'crisis', 'usa', 'taliban']"
34,pO1nhTfUTQg,Cornally,Die Längste OP Jemals,"['German', 'Deutsch', 'Geschichte', 'Wissen', 'TikTok', 'Tiere', 'interessant']",2024-12-23T12:01:07Z,740219,47274.0,92.0,,PT24S,hd,https://i.ytimg.com/vi/pO1nhTfUTQg/hqdefault.jpg,24.31355857849121,0.5854482650756836,0.2526350617408752,0.0,1,['de'],"['kleinstarbeit', 'kl']"
35,UFdEp9wrtOY,Patrick Loeber,Avoid endless if-else statements with this Python Tip!!,['Python'],2022-06-09T14:08:08Z,688083,39006.0,779.0,,PT55S,hd,https://i.ytimg.com/vi/UFdEp9wrtOY/hqdefault.jpg,358.2806396484375,0.3975991904735565,0.1087290793657302,1.0,1,['en'],"['oncix', 'elit', 'za', 'rox', 'do', 'clit', 'thneox', 'do', 'elsel', 'oo', 'detaulte']"
36,Bqw2rumRKE4,CHECKER WELT,Der Helikopter-Check | Reportage für Kinder | Checker Julian,"['Fluglotse', 'Flugstunden', 'Helikopter', 'Hubschrauber', 'checker julian', 'ganze folge', 'checker julian folge', 'Heli', 'Flugschule', 'Stick', 'Pilot', 'Heckmotor', 'Rotorblätter', 'Luftrettung', 'Transportflug', 'Rettungssanitäter', 'lernen', 'wissen', 'Kinderinfo', 'Kinder-Doku']",2022-02-09T16:00:11Z,477411,1755.0,0.0,,PT24M29S,hd,https://i.ytimg.com/vi/Bqw2rumRKE4/hqdefault.jpg,351.17706298828125,0.2152998894453048,0.3973478674888611,0.0,1,['de'],"['oexsk', 'checker', 'julian']"
37,x5mnYvw9dEU,Bruno&Joel RANDOM,🩸Creo Ecosistema de Peligrosos Monstruos Marinos Venenosos🩸,,2024-12-23T21:50:58Z,1111319,20933.0,704.0,,PT24M43S,hd,https://i.ytimg.com/vi/x5mnYvw9dEU/hqdefault.jpg,298.7860717773437,0.5139424204826355,0.4668916463851928,1.0,0,"['pt', 'es', 'lt']",[]
38,4itF-rsJKt0,DW Documentary,The power of the drugs mafia - Cocaine and the Netherlands | DW Documentary,"['Documentary', 'Documentaries', 'documentaries', 'DW documentary', 'full documentary', 'DW', 'documentary 2022', 'The Netherlands', 'cocaine', 'drug smuggling', 'Mocro Mafia', 'Marengo trial']",2022-04-12T16:00:02Z,5860374,36292.0,4927.0,,PT28M26S,hd,https://i.ytimg.com/vi/4itF-rsJKt0/hqdefault.jpg,9.890059471130373,0.2329149693250656,0.2584382593631744,0.0,1,['en'],"['dw', 'loe', 'the', 'mocro', 'csazd', 'mafia', '10000g']"
39,HUYuPo1A4JU,ARD Marktcheck,Marktcheck checkt Amazon – Online-Gigant auf dem Prüfstand I Marktcheck SWR,"['Amazon', 'Amazon Prime', 'Marketplace', 'Warehouse', 'Outlet', 'Retouren', 'Retourenvernichtung', 'was passiert mit Rücksendungen?', 'was macht Amazon mit Retouren?', 'Pakete', 'Online-Bestellung', 'bei Amazon bestellen', 'Retouren bestellen', 'Arbeitsbedingungen', 'Subunternehmen Amazon', 'Preisgestaltung Amazon', 'Preisvergleich Online', 'Preisvergleich Amazon', 'Otto', 'Zalando', 'Kaufland', 'Online-Shop', 'Rücksendung', 'Nachhaltigkeit Amazon', 'Jeff Bezos', 'Datenschutz', 'Kundendaten', 'DSGVO', 'SWR', 'Marktcheck', 'Hendrike Brenninkmeyer']",2021-08-17T18:15:00Z,660505,5924.0,1204.0,,PT44M42S,hd,https://i.ytimg.com/vi/HUYuPo1A4JU/hqdefault.jpg,240.9479217529297,0.3107382953166961,0.3326269090175628,0.0,1,['de'],"['ardt', 'ss', 'es', 'sulidun', 'amazon', 'check', 'im']"
